Category 5,What does the name Boanerges mean?,Sons of thunder,Sons of perdition,Sons of hope,Sons of light,Mark,Mark 3:17
Category 5,The first verse of Matthew describes it as the book of the generation of whom?,Jesus Christ,Abraham,David,Solomon,Matthew,Matthew 1:1
Category 5,"In the first verse of Matthew, Jesus is referred to as the son of whom?",David,Moses,Abraham,Adam,Matthew,Matthew 1:1
Category 5,Who was the father of Isaac?,Abraham ,Lot,Haran,Terah ,Matthew,Matthew 1:2
Category 5,Who was the father of Jacob?,Isaac ,Abraham ,Laban,Enoch,Matthew,Matthew 1:2
Category 5,Who was the father of Judah?,Jacob ,Isaac ,Abraham ,Terah ,Matthew,Matthew 1:2
Category 5,Who was the father of Jesse?,Obed,Boaz,Haran,Lamech,Matthew,Matthew 1:5
Category 5,Who was the grandfather of King David?,Obed,Boaz,Haran,Lamech,Matthew,Matthew 1:5
Category 5,Who was the great-grandfather of King David?,Boaz,Obed,Salmon,Naasson,Matthew,Matthew 1:5
Category 5,Who was the father of King David?,Jesse,Boaz,Obed,Haran,Matthew,Matthew 1:6
Category 5,Who was the earliest king of Israel to whom Jesus was related?,David,Saul,Solomon,Jeroboam,Matthew,Matthew 1:6
Category 5,"Who was the father of Joseph, the earthly father of Jesus?",Jacob,Simon,Judah,Eliud,Matthew,Matthew 1:16
Category 5,Who was the earthly father of Jesus?,Joseph,Jacob,Simon,David,Matthew,Matthew 1:16
Category 5,What is the total number of generations from Abraham to David?,14,11,10,20,Matthew,Matthew 1:17
Category 5,What is the total number of generations from Abraham to Jesus?,42,14,28,38,Matthew,Matthew 1:17
Category 5,Who was Mary engaged to when she became pregnant with Jesus?,Joseph,Jacob,Simeon,John,Matthew,Matthew 1:18
Category 5,"Who was engaged to Joseph, a carpenter from Nazareth, when she became pregnant by the Holy Ghost?",Mary ,Elizabeth,Joanna,Ruth,Matthew,Matthew 1:18
Category 5,"What did Joseph plan to do when he first discovered that Mary, his bride-to-be, was pregnant?",Put her away privately,Bring her before the elders,Publicly denounce her,Shun her,Matthew,Matthew 1:19
Category 5,"How did the gospel of Matthew describe Joseph, the earthly father of Jesus?",A just man,A man of great wealth,An important man,A leader,Matthew,Matthew 1:19
Category 5,"Who told Joseph: “Thou son of David, fear not to take unto thee Mary thy wife: for that which is conceived in her is of the Holy Ghost”?",An angel ,John the Baptist,God,A prophet,Matthew,Matthew 1:20
Category 5,Which of the following did an angel tell Joseph about Jesus before he was born?,What to name him,What diet he should follow,He would die on the cross,He would perform miracles,Matthew,Matthew 1:21
Category 5,What did an angel tell Joseph about Jesus before he was born?,He would be a male child,He would perform miracles,He would tell parables,He would preach to multitudes,Matthew,Matthew 1:21
Category 5,What did an angel tell Joseph about Jesus before he was born?,He would save people from their sins,He would die on the cross,He would perform miracles,He would tell parables,Matthew,Matthew 1:21
Category 5,Who foretold the virgin birth of a child called Emmanuel?,A prophet,A priest,An angel,A Pharisee ,Matthew,Matthew 1:23
Category 5,What is the meaning of the name Emmanuel?,God with us ,God is good ,God reigns,God is Holy,Matthew,Matthew 1:23
Category 5,Which Old Testament prophet foretold of the virgin birth of a child who would be called Emmanuel?,Isaiah,Jeremiah,Ezekiel,Elisha,Matthew,Matthew 1:23
Category 5,Who was the mother of Jesus?,Mary,Martha,Elisabeth,Anna,Matthew,Matthew 2
Category 5,Where was Jesus born?,Bethlehem,Jerusalem,Cana,Nazareth,Matthew,Matthew 2:1
Category 5,"To what Israelite city did the wise men, who had come to see the baby Jesus, initially travel?",Jerusalem,Bethlehem,Jericho,Bethsaida,Matthew,Matthew 2:1
Category 5,"From what direction did the wise men, who had come to see the baby Jesus, travel?",East,West,North,South,Matthew,Matthew 2:1
Category 5,Who reigned in Judea at the time of the birth of Jesus?,King Herod ,King Archelaus,King Asthiagus,King Cyrus,Matthew,Matthew 2:1
Category 5,"According to the book of Matthew, how many wise men came to visit Jesus?",Not Specified ,Two ,Four,Three,Matthew,Matthew 2:1
Category 5,By what title did the wise men refer to the baby Jesus?,King of the Jews,Savior of the world,Emmanuel,King of Kings,Matthew,Matthew 2:2
Category 5,What did the wise men say they had come to do for baby Jesus?,Worship him,Pray for him,Bless him,Lay hands on him,Matthew,Matthew 2:2
Category 5,"After hearing about the birth of Jesus from the wise men, what was Herod’s mental state?",Troubled,Happy,Angry,Pleased,Matthew,Matthew 2:3
Category 5,Who told Herod where Jesus was born?,Chief priests and scribes,Pharisees and Sadducees,Diviners and astrologers,Innkeepers and tax collectors,Matthew,Matthew 2:4
Category 5,How did the religious leaders at the time of Herod know the Messiah would be born in Bethlehem?,A prophecy,A guess,Local gossip,They saw the star,Matthew,Matthew 2:6
Category 5,What did Herod “diligently” ask the wise men when he spoke privately with them?,When did the star appear?,How far had they traveled?,Did they need assistance?,Where did they come from?,Matthew,Matthew 2:7
Category 5,Who told the wise men the city in which they would find baby Jesus?,Herod,An angel,Ancient text,The chief priest,Matthew,Matthew 2:8
Category 5,What did King Herod tell the wise men he wanted to do to Jesus?,Worship Him ,See Him,Adore Him,Kill Him,Matthew,Matthew 2:8
Category 5,Who or what guided the wise men to the house where baby Jesus was staying? ,A star,Town’s people,Herod,The local innkeeper,Matthew,Matthew 2:9
Category 5,What did the wise men do when they saw the star that guided them to Jesus?,Rejoiced ,Sang,Bowed Down,Prayed,Matthew,Matthew 2:10
Category 5,Who or what warned the wise men not to return to Herod and tell him the whereabouts of the baby Jesus?,God,Locals,A gut feeling,Shepherds,Matthew,Matthew 2:12
Category 5,How were the wise men warned against telling Herod the whereabouts of the baby Jesus?,In a dream,By an angel,By a spy,By a prophet,Matthew,Matthew 2:12
Category 5,Who told Joseph that Herod wanted to kill the baby Jesus?,An angel,The high priest,Herod’s soldiers,A friend,Matthew,Matthew 2:13
Category 5,How did Joseph learn that Herod wanted to kill the baby Jesus?,In a dream,Local gossip,Herod’s soldiers,Herod’s chambermaid ,Matthew,Matthew 2:13
Category 5,"When Joseph fled Bethlehem with Mary and Jesus to escape Herod, what time of day did they leave?",Night,Early morning,Midday,Late afternoon,Matthew,Matthew 2:14
Category 5,"Where did Joseph, Mary, and Jesus remain until King Herod died?",Egypt ,Galilee,Bethlehem ,Israel,Matthew,Matthew 2:14-15
Category 5,What did Herod think the wise men had done to him when they didn’t return to tell him where Jesus was? ,Mocked him,Ignored him,Embarrassed him,Deceived him,Matthew,Matthew 2:16
Category 5,What was Herod’s state of mind when the wise men didn’t return to tell him where Jesus was?,Exceeding wroth,Exceeding happy,Exceeding mystified,Exceeding sad,Matthew,Matthew 2:16
Category 5,"Which prophet foretold the murder of children by Herod when he prophesied: “In Rama was there a voice heard, lamentation, and weeping, and great mourning”?",Jeremiah ,Elijah,Isaiah,Ezekiel,Matthew,Matthew 2:18
Category 5,Who told Joseph that it was time to leave Egypt with Mary and Jesus?,An angel,Mary,Local leaders,A prophet,Matthew,Matthew 2:19
Category 5,"Who said, “Arise, and take the young child and his mother, and go into the land of Israel: for they are dead which sought the young child's life”?",An angel ,The wise men,God,Elizabeth,Matthew,Matthew 2:20
Category 5,"To whom was it said: “Arise, and take the young child and his mother, and go into the land of Israel: for they are dead which sought the young child's life”?",Joseph,David ,Abraham,Judah,Matthew,Matthew 2:20
Category 5,Who was the king in Judea when Joseph returned from Egypt with Mary and Jesus?,Archelaus,Herod,Pilate,Caiaphas,Matthew,Matthew 2:22
Category 5,Why did Joseph avoid Judea upon his return with his family from Egypt?,He was afraid,He didn’t like the area,He had no family there,He couldn’t find work,Matthew,Matthew 2:22
Category 5,To what region did Joseph take his wife and son when he returned from Egypt?,Galilee,Samaria,Judea,Decapolis,Matthew,Matthew 2:22
Category 5,"In what city did Joseph, Mary and a young Jesus settle when they returned from Egypt?",Nazareth,Bethel,Capernaum,Cana,Matthew,Matthew 2:23
Category 5,What Old Testament prophecy about Jesus was fulfilled because he grew up in Nazareth?,He would be called a Nazarene,He would come from a small town,He would come from Northern Israel,He would be from Galilee,Matthew,Matthew 2:23 
Category 5,Where did John the Baptist preach?,Wilderness of Judaea ,Wildernessof Beth Aven,Wilderness of Beersheba,Wilderness of Paran,Matthew,Matthew 3:1
Category 5,Who preached saying: “Repent ye: for the kingdom of heaven is at hand”?,John the Baptist,Apostle Peter,Apostle Paul,Apostle John,Matthew,Matthew 3:2
Category 5,Which ancient Israelite prophet foretold the coming of John the Baptist?,Isaiah,Ezekiel,Jeremiah,Malachi,Matthew,Matthew 3:3
Category 5,Who was described as the voice of one crying in the wilderness?,John the Baptist,Jesus,Paul,Peter,Matthew,Matthew 3:3
Category 5,What animal’s hair was John the Baptist’s clothes made of?,Camel,Sheep,Goat,Cattle,Matthew,Matthew 3:4
Category 5,Which of the following is an article of clothing worn by John the Baptist?,Leathern girdle,Fine linen,Cloth girdle,Hand-woven robe,Matthew,Matthew 3:4
Category 5,Where did John the Baptist conduct baptisms?,The Jordan River,Sea of Galilee,Qishon River,Euphrates River,Matthew,Matthew 3:6
Category 5,"Which of these rivers or body of water was Joshua, John the Baptist, Elijah and Elisha mentioned in connection with?",Jordan River,Euphrates River,Sea of Galilee,Dead Sea,Matthew,Matthew 3:6
Category 5,What did John the Baptist call the Pharisees and Sadducees who had come to his baptisms?,Vipers,Wolves,Hypocrites,Foxes,Matthew,Matthew 3:7
Category 5,"Who said: “think not to say within yourselves, We have Abraham to our father: for I say unto you, that God is able of these stones to raise up children unto Abraham”?",John the Baptist,Jesus ,Paul,Simon Peter,Matthew,Matthew 3:9
Category 5,"Who said: “And now also the axe is laid unto the root of the trees: therefore every tree which bringeth not forth good fruit is hewn down, and cast into the fire”?",John the Baptist,Jesus,Elijah,Elisha,Matthew,Matthew 3:10
Category 5,What two things did John the Baptist say Jesus would baptize with?,The Holy Ghost and fire ,The Holy Ghost and power ,The Holy Ghost and love,The Holy Ghost and eternal life,Matthew,Matthew 3:11
Category 5,"Who said, “I have need to be baptized of thee, and comest thou to me?”",John the Baptist ,Peter,Jesus ,Paul ,Matthew,Matthew 3:14
Category 5,In what form did the spirit of God descend when Jesus was baptized?,Dove and lightning ,Ball of Fire,Still Small Voice,Cloud of Glory,Matthew,Matthew 3:16
Category 5,"Who said: “This is my beloved Son, in whom I am well pleased”?",God,Prodigal son’s father,King David,Jacob,Matthew,Matthew 3:17
Category 5,"Of whom was this said: “This is my beloved Son, in whom I am well pleased”?",Jesus,Prodigal son,Absalom,Joseph,Matthew,Matthew 4
Category 5,How many nights did Jesus fast in the wilderness?,40,41,39,42,Matthew,Matthew 4:2
Category 5,"According to the book of Matthew, what was the condition of Jesus at the end of his fast in the wilderness?",Hungry,Tired,Weak,Anxious ,Matthew,Matthew 4:2
Category 5,Which of the following was a name for Satan used in the first chapter of the gospel of Matthew?,The Tempter,Evil One,Beelzebub,Old Serpent,Matthew,Matthew 4:3
Category 5,Which name for Satan does not appear in the first chapter of the gospel of Matthew?,Beelzebub,Satan,Devil,Tempter,Matthew,Matthew 4:3
Category 5,"Who said, “If thou be the Son of God, command that these stones be made bread”?",Satan ,Jesus,King Herod,The unclean spirit,Matthew,Matthew 4:3
Category 5,"Who said: “It is written, Man shall not live by bread alone, but by every word that proceedeth out of the mouth of God”?",Jesus,Peter,Moses,Paul,Matthew,Matthew 4:4
Category 5,"To whom was it said: “It is written, Man shall not live by bread alone, but by every word that proceedeth out of the mouth of God”?",The Devil,Pilate,Herod,The high priest,Matthew,Matthew 4:4
Category 5,"During his temptation of Jesus, where did the devil set Christ when he took him into the holy city?",A pinnacle of the temple,The pool of Bethsaida,The gates of the city,The temple square,Matthew,Matthew 4:5
Category 5,Which biblical writer did the devil quote in tempting Jesus to display his power by leaping from a high place?,David,Moses,Isaiah,Job,Matthew,Matthew 4:6
Category 5,"When the devil told Jesus, “it is written, He shall give his angels charge concerning thee,” what bible verse was he quoting?",Psalm 91:11,Job 4:18,Genesis 32:1,Psalm 148:2,Matthew,Matthew 4:6
Category 5,"When Jesus rebuked the devil, warning against tempting God, which biblical writer did he quote?",Moses,Isaiah,Ezekiel,David,Matthew,Matthew 4:7
Category 5,Which verse in the bible did Jesus quote when he rebuked the devil against tempting God?,Deuteronomy 6:16,Psalm 56:7,Malachi 3:15,Psalm 78:18,Matthew,Matthew 4:7
Category 5,Where did the devil take Jesus to show him all the kingdoms of the world?,A very high mountain,Temple pinnacle,High rooftop,Into the clouds,Matthew,Matthew 4:8
Category 5,What did the devil promise Jesus if he fell down and worshipped him?,All the kingdoms of the world,Eternal life,Silver and gold,Escape from the crucifixion,Matthew,Matthew 4:9
Category 5,"Who said, “All these things will I give thee, if thou wilt fall down and worship me”?",Satan ,Jesus,Judas,The merchant exchangers ,Matthew,Matthew 4:9
Category 5,What biblical writer did Jesus quote when he rejected the devil’s offer to give him all the kingdoms of the world in exchange for Jesus serving him? ,Moses,David,Solomon,Job,Matthew,Matthew 4:10
Category 5,Which scripture did Jesus quote when he rejected the devil’s offer to give him all the kingdoms of the world in exchange for Jesus serving him?,Deuteronomy 6:13,Exodus 3:12,Joshua 24:15,Ezekiel 29:20,Matthew,Matthew 4:10
Category 5,Who “ministered unto” Jesus after his temptation in the wilderness by the devil?,Angels,Disciples,His mother,Friends,Matthew,Matthew 4:11
Category 5,What did Jesus do when he heard John was imprisoned?,Left Galilee,Entered Galilee,Went to see him,Prayed for his release,Matthew,Matthew 4:12
Category 5,"When Jesus left Nazareth the first time, where did he go?",Capernaum,Cana,Philippi,Bethsaida,Matthew,Matthew 4:13
Category 5,Which of the following describes Capernaum?,Sea-coast town,Desert town,Mountaintop town,Plains town,Matthew,Matthew 4:13
Category 5,What two towns border Capernaum?,Zabulon and Nephthalim,Archi and Ataroth,Gilead and Sharon,Tyre and Sidon,Matthew,Matthew 4:13
Category 5,"Who said, “The people which sat in darkness saw great light; and to them which sat in the region and shadow of death light is sprung up”?",Esaias ,Jeremiah,John,David,Matthew,Matthew 4:14
Category 5,What is another name for the prophet Esaias?,Isaiah,Elisah,Elijah,Ezekiel,Matthew,Matthew 4:14
Category 5,Who began his ministry by saying: “Repent: for the kingdom of heaven is at hand”?,Jesus,John the Baptist,Peter,Paul,Matthew,Matthew 4:17
Category 5,What was the Apostle Peter’s profession?,Fisherman ,Carpenter,Shepherd,Bricklayer ,Matthew,Matthew 4:18
Category 5,"According to the gospel of Matthew, where was Jesus when he met Peter and Andrew?",By the Sea of Galilee,In a synagogue,In the cornfields,In the desert,Matthew,Matthew 4:18
Category 5,Who was the brother of apostle Peter?,Andrew,John,Judas,Thomas,Matthew,Matthew 4:18
Category 5,Who was the brother of Apostle Andrew?,Peter,Thomas,James,John,Matthew,Matthew 4:18
Category 5,What were Peter and Andrew doing when they met Jesus?,Fishing,Resting,Arguing ,Looking for work,Matthew,Matthew 4:18
Category 5,What did Jesus promise Peter and Andrew they would fish for if they followed him?,Men,Whales,Wisdom,Truth,Matthew,Matthew 4:19
Category 5,Which apostle was the brother of James?,John,Peter,Andrew,Matthew,Matthew,Matthew 4:21
Category 5,Which apostle was the brother of John?,James,Judas,Bartholomew,Jude,Matthew,Matthew 4:21
Category 5,Who was the father of apostles James and John?,Zebedee,James the Lesser,Mathias,Lamech,Matthew,Matthew 4:21
Category 5,What were James and John doing when Jesus called them to follow him?,Mending nets,Listening to John the Baptist,Resting,Signing,Matthew,Matthew 4:21
Category 5,Where were James and John when Jesus called them?,In a boat,In a house,On a road,In a field,Matthew,Matthew 4:21
Category 5,Who were James and John with when Jesus called them?,Their father,Their friends,Pharisees ,No one,Matthew,Matthew 4:21
Category 5,What did James and John do immediately when Jesus called them?,Leave their father’s boat,Refuse to go,Pretended not to hear,Questioned Jesus,Matthew,Matthew 4:22
Category 5,"According to the first chapter of Matthew, which of the following did Jesus do in Galilee at the beginning of his ministry?",Teach in synagogues,Drive money changers from the temple,Argue with Pharisees,Turn water into wine,Matthew,Matthew 4:23
Category 5,"According to the first chapter of Matthew, which of the following did Jesus do in Galilee at the beginning of his ministry?",Preach the gospel,Drive money changers from the temple,Argue with Pharisees,Turn water into wine,Matthew,Matthew 4:23
Category 5,"According to the first chapter of Matthew, which of the following did Jesus do in Galilee at the beginning of his ministry?",Heal the sick,Drive money changers from the temple,Argue with Pharisees,Turn water into wine,Matthew,Matthew 4:23
Category 5,"According to Matthew chapter one, which foreign country did Jesus’ fame extend throughout?",Syria ,Egypt,Samaria,Persia,Matthew,Matthew 4:24
Category 5,Matthew chapter one mentioned that great multitudes followed Jesus from this specific area.,Galilee,Samaria,Sidon,Tyre,Matthew,Matthew 4:25
Category 5,Matthew chapter one mentioned that great multitudes followed Jesus from this specific area.,Decapolis,Bethlehem,Mesopotamia,Samaria,Matthew,Matthew 4:25
Category 5,Matthew chapter one mentioned that great multitudes followed Jesus from this specific area.,Jerusalem,Sidon,Jericho,Mesopotamia,Matthew,Matthew 4:25
Category 5,Matthew chapter one mentioned that great multitudes followed Jesus from this specific area.,Judaea,Sidon,Cana,Samaria,Matthew,Matthew 4:25
Category 5,Matthew chapter one mentioned that great multitudes followed Jesus from this specific area.,Beyond Jordan,Beyond Samaria,Beyond Bethlehem,Beyond Mesopotamia,Matthew,Matthew 4:25
Category 5,Where was Jesus when he delivered the sermon commonly known as the beatitudes?,On a mountain,In a synagogue,On a boat,In the wilderness,Matthew,Matthew 5:1
Category 5,Who did Jesus say was blessed because “theirs is the kingdom of heaven”?,Poor in spirit,Rich in Spirit,They who mourn,Those who beg,Matthew,Matthew 5:3
Category 5,Who did Jesus say “shall be comforted”?,They that mourn,They who sacrifice,They who toil,They who give,Matthew,Matthew 5:4
Category 5,Who did Jesus say “shall inherit the earth”?,The meek,The righteous,The pious,The poor,Matthew,Matthew 5:5
Category 5,Who did Jesus say “shall be filled”?,Those who hunger for righteousness,Those who hunger for money,Those who hunger for love,Those who hunger for beauty,Matthew,Matthew 5:6
Category 5,Complete the Beatitude: “Blessed are they which do hunger and thirst after righteousness: for they shall be…” ,Filled ,Consumed,My witnesses,Holy,Matthew,Matthew 5:6
Category 5,Who did Jesus say “shall obtain mercy”?,The merciful,The meek,The wise,The loyal,Matthew,Matthew 5:7
Category 5,Complete the Beatitude: “Blessed are the merciful: for they shall obtain…”,Mercy,Grace,Favor,Kindness,Matthew,Matthew 5:7
Category 5,Who did Jesus say “shall see God”?,The pure in heart,The meek,The merciful,The religious,Matthew,Matthew 5:8
Category 5,Complete the Beatitude: “Blessed are the pure in heart: for they shall see…”,God ,Blessings,Many things,Favor,Matthew,Matthew 5: 8
Category 5,Who did Jesus say “shall be called the children of God”?,The peacemakers,The merciful,The meek,The poor,Matthew,Matthew 5:8
Category 5,Who did Jesus say was blessed because “theirs is the kingdom of Heaven”?,Those persecuted for righteousness,Those preaching in synagogues,The chief priests and Pharisees,The elders in the church,Matthew,Matthew 5:10
Category 5,Complete this Beatitude: “Blessed are they which are persecuted for righteousness' sake: for theirs is the…”,Kingdom of heaven ,Glories of earth,Power and the glory,Gift of God,Matthew,Matthew 5:10
Category 5,"Finish this statement by Jesus: “Blessed are ye, when men shall revile you, and persecute you, and shall say all manner of evil against you falsely…”",For my sake,For righteousness sake,For the sake of the word,For no good cause,Matthew,Matthew 5:11
Category 5,"What word did Jesus use to describe the size of the heavenly reward of those who are reviled, persecuted and spoken evil of for his sake?",Great,Measurable,Noticeable,Just,Matthew,Matthew 5:12
Category 5,What household condiment did Jesus compare his followers to?,Salt ,Sugar,Pepper,Spice,Matthew,Matthew 5:13
Category 5,What did Jesus say salt that loses its flavor is good for?,Nothing ,Seasoning,Display,Common use,Matthew,Matthew 5:13
Category 5,What did Jesus say happens to salt that loses its flavor?,It’s thrown out,It’s used as usual,It’s used in larger quantities,It’s kept for display purposes,Matthew,Matthew 5:13
Category 5,Where is this verse from: “Ye are the light of the world. A city that is set on an hill cannot be hid”?,Matthew,Mark,Luke,John,Matthew,Matthew 5:14
Category 5,"Finish this statement by Jesus: “Neither do men light a candle, and put it under …”",A bushel,Wraps,A cover,A house,Matthew,Matthew 5:15
Category 5,Where did Jesus specifically say men put a lighted candle to give light to the entire house?,On a candlestick,On a table ,On a ledge ,Under a bushel,Matthew,Matthew 5:15
Category 5,What did Jesus tell his followers that people will see when they let their light shine before men?,Their good works ,Their spiritual growth,The Holy Spirit,Their true intentions,Matthew,Matthew 5:16
Category 5,What did Jesus tell his followers that they do when they engage in good works?,Glorify God,Glorify themselves,Glorify the church,Glorify the scripture,Matthew,Matthew 5:16
Category 5,"Jesus said he had not come to destroy the law, but to do what to it?",Fulfill it,Alter it,Illustrate it,Add to it,Matthew,Matthew 5:16
Category 5,"Finish this statement by Jesus: “Till heaven and earth pass, one jot or one tittle shall in no wise pass from the law, till all be…”",Fulfilled,Replaced,Confirmed,Exposed,Matthew,Matthew 5:18
Category 5,"Who said: “Whosoever therefore shall break one of these least commandments, and shall teach men so, he shall be called the least in the kingdom of heaven”?",Jesus,Moses,Aaron,Paul,Matthew,Matthew 5:19
Category 5,"During his Sermon on the Mount, Jesus told listeners that unless their righteousness exceeded those of these two groups they would never enter heaven.",Scribes and Pharisees,Sadducees and Pharisees,Priests and scribes,Elders and scribes,Matthew,Matthew 5:20
Category 5,Finish this statement by Jesus: “whosoever is angry with his brother without a cause shall be in danger of the…”,Judgment,Hell fire,Punishment,Council,Matthew,Matthew 5:22
Category 5,"Finish this statement by Jesus: “whosoever shall say to his brother, Raca, shall be in danger of the…”",Council,Judgment,Hell fire,Punishment,Matthew,Matthew 5:22
Category 5,"Finish this statement by Jesus: “whosoever shall say, Thou fool, shall be in danger of…”",Hell fire,Council,Judgment,Punishment,Matthew,Matthew 5:22
Category 5,Why did Jesus say you should agree quickly with your adversary?,He might take you to the judge,He might attack you,He might embarrass you,He might slander you,Matthew,Matthew 5:25
Category 5,What did Jesus say could happen if your adversary takes you to a judge?,You could be imprisoned,Your reputation could be damaged,You could be beaten,You could be banished,Matthew,Matthew 5:25
Category 5,Finish this statement by Jesus: “Whosoever looketh on a woman to lust after her hath committed adultery with her already…”,In his heart,In his head,In his mind,In his will,Matthew,Matthew 5:28
Category 5,What did Jesus say to do with your eye if it offends you?,Pluck it out,Close it,Rub it continually,Pray for it,Matthew,Matthew 5:29
Category 5,"Finish this statement by Jesus: “it is profitable for thee that one of thy members should perish, and not that thy whole body should be…”",Cast into hell,Condemned,Tarnished,Blinded,Matthew,Matthew 5:29
Category 5,"Who said, “And if thy right hand offend thee, cut it off, and cast it from thee.”",Jesus ,John The Baptist,Paul,Simon Peter,Matthew,Matthew 5:30
Category 5,"Finish this statement by Jesus: “whosoever shall put away his wife, saving for the cause of fornication, causeth her to…”",Commit adultery,Live in shame,Be punished unfairly,Be in great pain,Matthew,Matthew 5:32
Category 5,Why did Jesus say never to swear by heaven?,It’s God’s throne,It’s far away,That’s what Gentiles do,It violates the laws of Moses,Matthew,Matthew 5:34
Category 5,When did Jesus say people should swear?,Never,Sparingly,Often,Whenever needed,Matthew,Matthew 5:34
Category 5,Why did Jesus say never to swear by Earth?,It’s God’s footstool,It’s God’s creation,It’s an unholy place,It’s a holy place,Matthew,Matthew 5:35
Category 5,"Why did Jesus say, “neither shalt thou swear by thy head”?",You can’t change your hair color,You would get a swell head,You didn’t make your head,Your body is the temple of God,Matthew,Matthew 5:36
Category 5,"Who said: “But let your communication be, Yea, yea; Nay, nay: for whatsoever is more than these cometh of evil”?",Jesus,Moses,Paul,Peter,Matthew,Matthew 5:37
Category 5,"During his sermon on the mount, what did Jesus say you should do if someone hits you on the cheek?",Turn the other cheek,Hit them back,Call the authorities,Ask God to punish them,Matthew,Matthew 5:39
Category 5,What did Jesus say you should do if someone sues you and takes away your coat?,"Get them your cloak, also",Sue them back,Ask God to punish them,Avoid them in the future,Matthew,Matthew 5:40
Category 5,What did Jesus say to do if someone compels you to walk a mile with them?,Go two miles,Go exactly a mile,Scowl them,Pray for them,Matthew,Matthew 5:41
Category 5,What did Jesus say we should do for those who ask for our help?,Help them,Deny them,Pray for them,Let them help themselves,Matthew,Matthew 5:42
Category 5,Who did Jesus say we should not turn away?,Borrowers,The rich,The elders,The scribes,Matthew,Matthew 5:42
Category 5,What specifically did Jesus say to do to your enemies?,Love them ,Pray for them,Nothing,Fast for them ,Matthew,Matthew 5: 44
Category 5,What specifically did Jesus say to do to those who curse you?,Bless them ,Nothing,Pray for them,Curse them,Matthew,Matthew 5:44
Category 5,What specifically did Jesus say to do to those who hate you?,Do good to them ,Bless them ,Pray for them,Curse them,Matthew,Matthew 5:44
Category 5,What specifically did Jesus say to do to those who despitefully use and persecute you?,Pray for them,Nothing,Bless them ,Curse them,Matthew,Matthew 5:44
