Category 3,What does the writer of Ecclesiastes say the fool does with his hands?,Folds them together,Rubs them together,Uses them well,Works hard with them,Ecclesiastes,Ecclesiastes 4:5
Category 3,"Finish this verse in Ecclesiastes: “Better is an handful with quietness, than both the hands full with travail and…”",Vexation of spirit,Contention,Discomfort,Confusion ,Ecclesiastes,Ecclesiastes 4:6
Category 3,"Who wrote these words: “the righteous, and the wise, and their works, are in the hand of God: no man knoweth either love or hatred by all that is before them”?",Solomon,David,Paul,Jesus,Ecclesiastes,Ecclesiastes 9:1
Category 3,"In Ecclesiastes 9, where does Solomon say there is “no work, nor device, nor knowledge, nor wisdom”?",In the grave,In heaven,In hell,In prison,Ecclesiastes,Ecclesiastes 9:10
Category 3,"Who wrote these words: “whatsoever thy hand findeth to do, do it with thy might”?",Solomon,Paul,Jesus ,Peter,Ecclesiastes,Ecclesiastes 9:10
Category 3,"In Ecclesiastes, who does Solomon say is not guaranteed bread?",The wise,The fool,The unwise,The bitter,Ecclesiastes,Ecclesiastes 9:11
Category 3,"In Ecclesiastes, what does Solomon say happens to all men and helps determine their lot in life?",Time and chance,Exposure and connections,Education and wealth,Luck and looks,Ecclesiastes,Ecclesiastes 9:11
Category 3,"In Ecclesiastes, who does Solomon say is not guaranteed riches?",Men of understanding,Men of wealth,Men of fame ,Men of power,Ecclesiastes,Ecclesiastes 9:11
Category 3,"In Ecclesiastes, who does Solomon say is not guaranteed the battle?",The strong,The weak,The coward,The slow-minded,Ecclesiastes,Ecclesiastes 9:11
Category 3,Finish this statement in Ecclesiastes by Solomon: “the race is not to the…”,Swift,Slow,Impatient,Foolheaded,Ecclesiastes,Ecclesiastes 9:11
Category 3,"Where is this verse found: “the race is not to the swift, nor the battle to the strong, neither yet bread to the wise, nor yet riches to men of understanding, nor yet favour to men of skill; but time and chance happeneth to them all”?",Ecclesiastes ,Galatians,2 Thessalonians,Proverbs,Ecclesiastes,Ecclesiastes 9:11
Category 3,"In Ecclesiastes, who does Solomon say is not guaranteed favor?",Men of skill,The unskilled,The talentless,The hopeless,Ecclesiastes,Ecclesiastes 9:11
Category 3,"In Ecclesiastes 9, what does Solomon say no man knows?",When he will die,When he will get rich,When he will fall in love,When he will fall ill,Ecclesiastes,Ecclesiastes 9:12
Category 3,"In Ecclesiastes 9, to what does Solomon compare the uncertainty of the length of a man’s life?",To fish caught in a net,To men in a violent quarrel,To a condemned prisoner,To a soldier in battle,Ecclesiastes,Ecclesiastes 9:12
Category 3,"In Ecclesiastes 9, whose wisdom does Solomon say is despised?",A poor man,The rich man,The scholar,The teacher,Ecclesiastes,Ecclesiastes 9:16
Category 3,"In Ecclesiastes 9, what does Solomon say is better than strength?",Wisdom,Money,Women,Cattle,Ecclesiastes,Ecclesiastes 9:16
Category 3,Where is this verse found: “The words of wise men are heard in quiet more than the cry of him that ruleth among fools”?,Ecclesiastes,Proverbs,Psalm,Mark,Ecclesiastes,Ecclesiastes 9:17
Category 3,"In Ecclesiastes 9, what does Solomon say is better than weapons of war?",Wisdom,Wealth,Power,Women,Ecclesiastes,Ecclesiastes 9:18
Category 3,"In Ecclesiastes 9, what does Solomon say a sinner destroys?",Much good,Nothing,Very little ,Himself,Ecclesiastes,Ecclesiastes 9:18
Category 3,Ecclesiastes 9:4 states that a living dog is better than a dead what?,Lion ,Bear,Eagle,Tiger,Ecclesiastes,Ecclesiastes 9:4
Category 3,"In Ecclesiastes 9, what does Solomon say all the living have?",Hope,Despair,Pain ,Suffering,Ecclesiastes,Ecclesiastes 9:4
Category 3,"In Ecclesiastes 9, what specifically did Solomon say is better than a dead lion?",A living dog,A living bear,A living mouse,A dead bear,Ecclesiastes,Ecclesiastes 9:4
Category 3,"In Ecclesiastes 9, what specifically does Solomon say the living know?",They shall die,Nothing,That life is painful,That life is difficult,Ecclesiastes,Ecclesiastes 9:5
Category 3,"In Ecclesiastes 9, who does Solomon say no longer takes part in anything that happens under the sun?",The dead,The half dead,The sinner,The fool,Ecclesiastes,Ecclesiastes 9:6
Category 3,Where is this verse found: “Let thy garments be always white; and let thy head lack no ointment”?,Ecclesiastes,Songs of Solomon ,Proverbs,Psalm,Ecclesiastes,Ecclesiastes 9:8
Category 3,"Who said: “the LORD gave, and the LORD hath taken away; blessed be the name of the LORD”?",Job,David,Solomon,Isaiah,Job,Job 1: 21
Category 3,Which of the following did the bible say about Job?,He feared God,He feared no one,He was covetous,He loved wealth,Job,Job 1:1
Category 3,Where did Job live?,Uz,Nineveh,Jericho,Persia,Job,Job 1:1
Category 3,Which of these words was used to describe Job?,Upright,Uptight,Close-minded,Self-righteous,Job,Job 1:1
Category 3,Which of the following did the bible say about Job?,He eschewed evil,He was imperfect,He loved money,He was childless,Job,Job 1:1
Category 3,Which of these words was used to describe Job?,Perfect,Arrogant,Hardhearted,Stubborn,Job,Job 1:1
Category 3,Which of the following did Satan say God had done for Job?,Protected his house,Killed his enemies,Made his daughters beautiful,Given him many wives,Job,Job 1:10
Category 3,Which of the following did Satan say God had done for Job?,Blessed his work,Made him a king,Made others worship him,Made him a mighty warrior,Job,Job 1:10
Category 3,Which of the following did Satan say God had built around Job?,A hedge,A wall, A moat,A tower,Job,Job 1:10
Category 3,Which of the following did Satan say God had done for Job?,Increased his wealth,Made his name feared,Made him adored by women,Made others worship him,Job,Job 1:10
Category 3,What did Satan tell God would happen if he let something bad happen to Job?,Job would curse God,Job would lose his mind,Job would seek other gods,Job would stop praying,Job,Job 1:11
Category 3,"Whom did God tell, “Behold, all that he hath is in thy power; only upon himself put not forth thine hand”?",Satan,Michael,Gabriel,Abaddon,Job,Job 1:12
Category 3,"Initially, what did God allow Satan to do to Job?",Harm his family,Give him boils,Take his sight,Make him dumb,Job,Job 1:12
Category 3,"Of whom was God speaking when he said, “Behold, all that he hath is in thy power; only upon himself put not forth thine hand”?",Job,Jesus ,Abraham,Lot,Job,Job 1:12
Category 3,"Initially, what did God allow Satan to do to Job?",Take his possessions,Kill his wife,Destroy his love for God,Take his sight,Job,Job 1:12
Category 3,How were Job’s servants guarding his oxen killed?,With swords,With knives,With arrows,With clubs,Job,Job 1:15
Category 3,What did the third servant who brought Job bad news tell him?,His camels had been stolen,His sheep had been stolen,His cattle had been stolen,His goats had been stolen,Job,Job 1:15
Category 3,What did the first messenger who brought Job bad news tell him?,His oxen had been stolen,His camels had been stolen,His sheep had been stolen,His goats had been stolen ,Job,Job 1:15
Category 3,How were Job’s servants guarding his donkeys killed?,With swords,With knives,With arrows,With clubs,Job,Job 1:15
Category 3,What did the first messenger who brought Job bad news tell him?,His donkeys had been stolen,His cattle had been stolen,His camels had been stolen,His sheep had been stolen,Job,Job 1:15
Category 3,What did the first messenger who brought Job bad news tell him?,His servants had been killed,His wife had been killed,His sons had been killed,His daughters had been killed,Job,Job 1:15
Category 3,"The first messenger to bring Job bad news said he, the messenger, was one of how many servants who survived?",1,10,6,5,Job,Job 1:15
Category 3,Who did Job’s servant tell him had stolen his oxen?,Sabeans,Chaldeans ,Syrians,Egyptians,Job,Job 1:15
Category 3,Who did Job’s servant tell him had stolen his donkeys?,Sabeans,Chaldeans ,Syrians,Egyptians,Job,Job 1:15
Category 3,Who did the first bearer of bad news tell Job had killed his servants?,Sabeans,Samarians,Mesopotamians,Egyptians,Job,Job 1:15
Category 3,What did the second bearer of bad news tell Job had killed his servants?,Fire from heaven,An earthquake,Poisonous water,Egyptian marauders,Job,Job 1:16
Category 3,"The second messenger to bring Job bad news said he, the messenger, was one of how many servants who survived?",1,10,3,6,Job,Job 1:16
Category 3,What killed Job’s sheep?,Fire from heaven,Syrian bandits,Infectious disease,An earthquake,Job,Job 1:16
Category 3,What did the second messenger who brought Job bad news tell him?,His servants had been killed,His sons had been killed,His wife had been killed,His daughters had been killed,Job,Job 1:16
Category 3,"While the first bearer of bad news to Job was still speaking, what happened?",Another servant appeared,Job fainted,God spoke to Job,Satan appeared,Job,Job 1:16
Category 3,What did the second messenger who brought Job bad news tell him?,His sheep had been killed,His oxen had been killed,His cattle had been killed,His camel had been killed,Job,Job 1:16
Category 3,What happened while the second bearer of bad news was still talking to Job?,A third servant appeared,God spoke to Job,Job’s wife appeared,Job ran away,Job,Job 1:17
Category 3,"The third messenger to bring Job bad news said he, the messenger, was one of how many servants who survived?",1,4,2,7,Job,Job 1:17
Category 3,Who did the third bearer of bad news tell Job had killed his servants?,Chaldeans,Syrians,Egyptians,Babylonians,Job,Job 1:17
Category 3,What did the third servant who brought Job bad news tell him?,His servants had been killed,His servants were taken hostage,His children were kidnapped,His children were killed,Job,Job 1:17
Category 3,How were Job’s servants who were caring for his camels killed?,With swords,With knives,By an earthquake,By fire from heaven,Job,Job 1:17
Category 3,What did the fourth servant who brought Job bad news tell him?,His children were dead,His wife was dead,His cattle were stolen,His sheep were stolen,Job,Job 1:17
Category 3,What happened while the third bearer of bad news was still talking to Job?,A fourth servant appeared,Job cursed God,Job’s wife cursed God,Job lost his sight,Job,Job 1:18
Category 3,How were Job’s children killed?,By a great wind,By fire from heaven,By an earthquake,By Egyptian bandits,Job,Job 1:19
Category 3,How many sons did Job have before his troubles?,7,2,5,10,Job,Job 1:2
Category 3,How many daughters did Job have before his troubles?,3,2,5,4,Job,Job 1:2
Category 3,What did Job do after hearing a series of bad news from his servants?,Fell on the ground,Fell silent ,Left home,Locked himself away,Job,Job 1:20
Category 3,What did Job do after hearing a series of bad news from his servants?,Shaved his head,Locked himself away,Cried bitterly,Cursed God,Job,Job 1:20
Category 3,What did Job do after hearing a series of bad news from his servants?,Worshipped,Cursed God,Cursed his luck,Left home,Job,Job 1:20
Category 3,What did Job do after hearing a series of bad news from his servants?,Tore his clothes,Nothing,Cried bitterly,Cursed God,Job,Job 1:20
Category 3,"Who said: “Naked came I out of my mother's womb, and naked shall I return thither”?",Job,David,Solomon,Isaiah,Job,Job 1:21
Category 3,After hearing a series of bad news from his servants what is one thing Job didn’t do?,Sin,Worship God,Grieve,Suffer,Job,Job 1:22
Category 3,After hearing a series of bad news from his servants what is one thing Job didn’t do?,Charge God foolishly,Shave his head,Worship,Bless the name of the Lord,Job,Job 1:22
Category 3,How many sheep did Job have before his troubles?,"7,000","5,000","3,500","2,000",Job,Job 1:3
Category 3,How many oxen did Job have before his troubles?,500,900,350,700,Job,Job 1:3
Category 3,How many female donkeys did Job have before his troubles?,500,450,800,200,Job,Job 1:3
Category 3,How many camels did Job have before his troubles?,"3,000",7,4.5,"2,000",Job,Job 1:3
Category 3,"At the beginning of the book of Job, how many female donkeys did Job have?",500,75,120,350,Job,Job 1:3
Category 3,Which biblical figure was called “the greatest of all the men of the east”?,Job,Solomon,Abraham,Moses,Job,Job 1:3
Category 3,"At the beginning of the book of Job, how many sheep did Job have?","7,000",220,900,"2,500",Job,Job 1:3
Category 3," At the beginning of the book of Job, how many camels did Job have?","3,000",400,"1,300","8,500",Job,Job 1:3
Category 3,"At the beginning of the book of Job, how many yoke of oxen did Job have?",500,7,60,130,Job,Job 1:3
Category 3,What did Job do after his children ended their feasting?,Burnt offerings for them,Condemned their feasting,Lectured them ,Paid for their food and drink,Job,Job 1:4
Category 3,"Of whom was it said: “his sons went and feasted in their houses, every one his day; and sent and called for their three sisters to eat and to drink with them”?",Job,David,Jacob,Noah,Job,Job 1:4
Category 3,Why did Job make offerings for his children?,He worried they had sinned,He knew they were sinning ,He did so out of habit,He like to make offerings,Job,Job 1:5
Category 3,What sin did Job worry that his children might have committed?,Cursed God in their hearts,Drank too much,Prayed to strange gods,Offer sacrifices to Baal,Job,Job 1:5
Category 3,"In the time of Job, who presented himself to the Lord with the sons of God?",Satan,Gabriel,Michael,Abaddon,Job,Job 1:6
Category 3,Which is the only book in the bible in which Satan appears with the sons of God before the Lord?,Job,Genesis,Jeremiah,Micah,Job,Job 1:6
Category 3,Who told God he had come from walking up and down in the earth?,Satan,Abraham,Isaac,Moses,Job,Job 1:7
Category 3,"During the time of Job, what did Satan tell God he had been doing?",Going to and fro in the earth,Tempting the good,Punishing those he could,Making mischief,Job,Job 1:7
Category 3,What did God ask Satan when he presented himself during the time of Job?,“Whence comest thou?”,“Why are you here?”,“What evil hath thou wrought?”,“Where are your demons?”,Job,Job 1:7
Category 3,"Who did God ask, “Hast thou considered my servant Job, that there is none like him in the earth?”",Satan,Jesus,Michael,Gabriel,Job,Job 1:8
Category 3,Who asked the question: “Doth Job fear God for nought?”,Satan,Job’s wife,Eliphaz,Zadok,Job,Job 1:9
Category 3,"In Job 11, Zophar tells Job that man is born like what animal?",Donkey,Snail,Gnat,Sheep,Job,Job 11:12
Category 3,Where did Job ask God to hide him until his anger was past?,In the grave,Behind the mountains,In the deep,In the forest,Job,Job 14:13
Category 3,"After the loss of his children, animals, servants and his health, what did Job not do?",Sin,Grieve,Sit in ashes,Respect God,Job,Job 2:10
Category 3,"To whom was it said: “shall we receive good at the hand of God, and shall we not receive evil?”",Job’s wife,Sarah,Rachel,Rebekah,Job,Job 2:10
Category 3,Who told his wife: “Thou speakest as one of the foolish women speaketh”?,Job,Jacob,Isaac,Abraham,Job,Job 2:10
Category 3,"Who told his wife: “shall we receive good at the hand of God, and shall we not receive evil?”",Job,Jacob,Abraham,Isaac,Job,Job 2:10
Category 3,To whom was this said: “Thou speakest as one of the foolish women speaketh”?,Job’s wife,Sarah,Rebekah,Rachel,Job,Job 2:10
Category 3,Why had Job’s friends come to see him?,To comfort him,To question him,To get him to repent,To rebuke him,Job,Job 2:11
Category 3,How many friends came to comfort Job?,3,1,0,4,Job,Job 2:11
Category 3,Which of the following was a friend of Job who came to comfort him?,Eliphaz,Zadok,Benaiah,Shimei,Job,Job 2:11
Category 3,Which of the following was a friend of Job who came to comfort him?,Bildad,Rei,Adonijah,Zoheleth,Job,Job 2:11
Category 3,Why had Job’s friends come to see him?,To mourn with him,To scorn him,To rebuke him,To gossip about him,Job,Job 2:11
Category 3,Which of the following was a friend of Job who came to comfort him?,Zophar,Nathan,Zeruiah,Amasa,Job,Job 2:11
Category 3,"Which of these was not one of Job's ""friends""?",Menahen,Zophar,Bildad,Eliphaz,Job,Job 2:11
Category 3,What happened when Job’s friends first saw him?,They sprinkled dust on their heads,They covered their faces,They chuckled,They washed their faces,Job,Job 2:12
Category 3,What happened when Job’s friends first saw him?,The tore their garments,They turned back,They laughed,They began singing,Job,Job 2:12
Category 3,What happened when Job’s friends first saw him?,They didn’t recognize him,They instantly recognized him,They feared him,They were disgusted,Job,Job 2:12
Category 3,How many nights did Job’s friends sit with him without speaking?,7,5,3,2,Job,Job 2:13
Category 3,How many days did Job’s friends sit with him without speaking?,7,1,4,5,Job,Job 2:13
Category 3,Why did Job’s friends sit with him in silence?,They realized his grief was great,They didn’t know what to say,Job insisted they keep wait,They were all mutes,Job,Job 2:13
Category 3,"Who said these words: “he holdeth fast his integrity, although thou movedst me against him, to destroy him without cause?”",God,Saul,Pilate,Herod,Job,Job 2:3
Category 3,"Of whom were these words said: “he holdeth fast his integrity, although thou movedst me against him, to destroy him without cause?”",Job,Joseph,Abraham,Moses,Job,Job 2:3
Category 3,"To whom were these words said: “he holdeth fast his integrity, although thou movedst me against him, to destroy him without cause?”",Satan,The high priest,Felix,Pharaoh,Job,Job 2:3
Category 3,"Who was being spoken about: “Skin for skin, yea, all that a man hath will he give for his life”?",Job,David,Isaac,Joseph,Job,Job 2:4
Category 3,"To whom was this said: “Skin for skin, yea, all that a man hath will he give for his life”?",God,Peter,Gideon,Samson,Job,Job 2:4
Category 3,"Who said: “Skin for skin, yea, all that a man hath will he give for his life”?",Satan,Haman,Ezekiel,Jeremiah,Job,Job 2:4
