Category 1,Which day of the week did God command to be observed as the Sabbath?,Seventh ,First,Second,Sixth,Exodus,Exodus 20:10
Category 1,What did baby Moses do when Pharaoh’s daughter opened the basket in which he had been placed?,Cried,Giggled,Laughed,Kept silent,Exodus,Exodus 2:6
Category 1,Which of these men was a son of Jacob who migrated to Egypt with his family?,Simeon,Japheth ,Nimrod,Joseph,Exodus,Exodus 1:1
Category 1,Who questioned the Egyptian midwives as to why they didn’t carry out Pharaoh’s instruction to harm the Israelite babies?,Pharaoh,Pharaoh’s soldiers,Pharaoh’s daughter,Israelite elders,Exodus,Exodus 1:18
Category 1,What lie did the midwives tell Pharaoh to escape punishment when they disobeyed his orders to harm Israelite newborns?,Israelite women didn’t need midwives,Israelite women threatened them,Israelite women weren’t having babies,All the babies were girls,Exodus,Exodus 1:19
Category 1,"Finish this verse regarding the Egyptian midwives who protected Israelite babies: “because the midwives feared God, that he made them…”",Houses ,Wealthy,Live a long life,Very powerful ,Exodus,Exodus 1:21
Category 1,Which of the following orders did Pharaoh give his people regarding newborn Israelite babies?,Throw males in the river,Throw females into the river,Throw all babies into the river,Bring all babies to him,Exodus,Exodus 1:22
Category 1,Which of the following orders did Pharaoh give his people regarding newborn Israelite babies?,Save all females,Save all males,Save all babies,Throw females into the river,Exodus,Exodus 1:22
Category 1,What Israelite tribe did the father of Moses belong to?,Levi,Dan,Judah,Benjamin,Exodus,Exodus 2:1
Category 1,What Israelite tribe did the mother of Moses belong to?,Levi,Dan,Judah,Benjamin,Exodus,Exodus 2:1
Category 1,For how long did Moses’ mother hide him after his birth?,3 months,2 weeks,1 month,6 weeks,Exodus,Exodus 2:2
Category 1,What did Moses’ mother use to make the basket into which she placed him?,Bulrushes,Straw,Cedar,Poplar,Exodus,Exodus 2:3
Category 1,What did Moses’ mother use to prevent the basket into which she placed him from leaking?,Slime and pitch,Slime and mud,Pitch and mud,Slime and bark,Exodus,Exodus 2:3
Category 1,Where was the basket with baby Moses placed by his mother?,The river’s brink,The middle of the river,The grain room,The mill,Exodus,Exodus 2:3
Category 1,Who watched over baby Moses from afar off when he was placed in the basket?,His sister,His mother,His father,His brother,Exodus,Exodus 2:4
Category 1,What did Pharaoh instruct the Egyptian midwives to do to the newborn babies of Israelite slaves?,Kill the males,Kill the females,Circumcise the males,Kill males and females,Exodus,Exodus 1:16
Category 1,Who named Moses?,Pharaoh’s daughter,His mother,His father,God,Exodus,Exodus 2:10
Category 1,How many daughters did Moses’ father-in-law have?,7,10,5,2,Exodus,Exodus 2:16
Category 1,To where did Moses flee to escape Pharaoh’s wrath after he killed an Egyptian?,Midian,Canaan,Ur,Jericho,Exodus,Exodus 2:15
Category 1,What did Pharaoh seek to do when he heard Moses had killed an Egyptian?,Kill Moses,Imprison Moses,Question Moses,Banish Moses,Exodus,Exodus 2:15
Category 1,"To whom were these words said: “Who made thee a prince and a judge over us? intendest thou to kill me, as thou killedst the Egyptian?”",Moses,Aaron,Joshua ,Joseph,Exodus,Exodus 2:14
Category 1,Where did Moses hide the body of the Egyptian he slew?,In the sand,Behind a building,In a pyramid,In a river,Exodus,Exodus 2:12
Category 1,Which Egyptian spotted the basket with baby Moses?,Pharaoh’s daughter,Pharaoh,Pharaoh’s servants,Pharaoh’s guards,Exodus,Exodus 2:5
Category 1,Why did Moses kill an Egyptian?,The Egyptian hit an Israelite,The Egyptian called him a name,The Egyptian hit him,Moses didn’t like Egyptians,Exodus,Exodus 2:11
Category 1,Which Egyptian retrieved the basket with baby Moses?,A maid,A manservant,Pharaoh’s daughter,A guard,Exodus,Exodus 2:5
Category 1,Who paid someone to nurse baby Moses?,Pharaoh’s daughter,Pharaoh,Moses’ mother,Moses’ father,Exodus,Exodus 2:9
Category 1,Who got paid to nurse her own child?,Jochebed,Ruth,Tamar,Hagar,Exodus,Exodus 2:9
Category 1,Who did the sister of Moses bring to Pharaoh’s daughter as a nursemaid for Moses?,Moses’ mother,A cousin ,Herself,No one,Exodus,Exodus 2:8
Category 1,Who offered to find a nurse for baby Moses?,His sister,His mother,His father ,His brother,Exodus,Exodus 2:7
Category 1,What did Pharaoh’s daughter do when she opened the basket with baby Moses?,Have compassion on Moses,Disliked Moses,Sent for soldiers,Gave Moses to her servants,Exodus,Exodus 2:6
Category 1,Which of the following was an Egyptian Midwife to whom Pharaoh spoke regarding the babies of Israelite slaves?,Puah,Adah,Delilah,Naamah,Exodus,Exodus 1:15
Category 1,Which of these events happened first?,Moses kills an Egyptian ,Moses receives the 10 Commandments,Moses parts the Red Sea,Moses sees a burning bush,Exodus,Exodus 2:12
Category 1,Which phrase applies to the children of Israel during their time in Egypt before enslavement?,They multiplied,They decreased,They were decimated,They barely grew,Exodus,Exodus 1:7
Category 1,Who helped the daughters of Reuel when shepherds drove their sheep away?,Moses,Isaac,Jacob,Abraham,Exodus,Exodus 2:17
Category 1,Which of these men was a son of Jacob who migrated to Egypt with his family?,Issachar,Cainan,Enos,Jared,Exodus,Exodus 1:1
Category 1,Which of these men was a son of Jacob who migrated to Egypt with his family?,Zebulun,Mahalaleel,Methuselah,Japheth,Exodus,Exodus 1:1
Category 1,Which of these men was a son of Jacob who migrated to Egypt with his family?,Benjamin,Japheth,Gomer,Magog,Exodus,Exodus 1:1
Category 1,Which of these men was a son of Jacob who migrated to Egypt with his family?,Dan,Magog,Javan,Tubal,Exodus,Exodus 1:1
Category 1,Who told God: “I am slow of speech and of a slow tongue”?,Moses ,Aaron,Abraham,Ezekiel,Exodus,Exodus 4:10
Category 1,Which of these men was a son of Jacob who migrated to Egypt with his family?,Gad,Ashkenaz,Riphath,Togarmah,Exodus,Exodus 1:1
Category 1,How many tables of stone did Moses make to write the commandments?,2,3,4,1,Exodus,Exodus 34: 1
Category 1,How many sons did Jacob have?,12,13,11,10,Exodus,Exodus 1:4
Category 1,How many of Jacob’s descendants migrated to Egypt with him?,70,60,50,80,Exodus,Exodus 1:5
Category 1,Which Israelite was already in Egypt when Jacob and his family arrived?,Joseph ,Moses,Reuben,Abraham,Exodus,Exodus 1:5
Category 1,Where did Joseph die?,In Egypt ,In Judea,In Ur,In Canaan,Exodus,Exodus 1:6
Category 1,Where did Jacob’s children die?,In Egypt ,In Judea,In Syria,In Canaan,Exodus,Exodus 1:6
Category 1,Why did the Egyptian midwives refuse to carry out Pharaoh’s wishes and harm the Israelite babies?,They feared God,The Israelites paid them,They loved babies,They hated Pharaoh,Exodus,Exodus 1:17
Category 1,"Who said this of the children of Israel: “Come on, let us deal wisely with them; lest they multiply, and it come to pass, that, when there falleth out any war, they join also unto our enemies, and fight against us, and so get them up out of the land”?",Pharaoh,King Of Moab,Nebuchadnezzar,Darius ,Exodus,Exodus 1:10
Category 1,Which of the following was an Egyptian Midwife to whom Pharaoh spoke regarding the babies of Israelite slaves?,Shiphrah,Zillah,Naamah,Tamar,Exodus,Exodus 1:15
Category 1,"How did the Egyptians make the lives of the Israelites living among them “bitter,” according to Exodus?",With hard bondage,With no medical attention,With no religious freedom,With bad hygiene ,Exodus,Exodus 1:14
Category 1,Finish this verse from Exodus: “And the Egyptians made the children of Israel to serve with…”,Rigour,Pleasure,Great comfort,Wisdom,Exodus,Exodus 1:13
Category 1,What happened to the children of Israel when the Egyptians increased their affliction?,They multiplied and grew,The diminished in numbers,Their numbers slightly increased,Their growth stagnated,Exodus,Exodus 1: 12
Category 1,Which of these was a “treasure city” that Israelite slaves built for Pharaoh?,Raamses ,Tyre,Nineveh,Asshur,Exodus,Exodus 1: 11
Category 1,Which phrase applies to the children of Israel during their time in Egypt before enslavement?,They were fruitful,They were barren,They were fruitless,They bore little fruit,Exodus,Exodus 1:7
Category 1,Who did the Egyptians set taskmasters over “to afflict them with their burdens”?,Israelites,Canaanites,Sodomites,Persians,Exodus,Exodus 1:11
Category 1,Which phrase applies to the children of Israel during their time in Egypt before enslavement?,They increased abundantly,They decreased in number,Their population stagnated,They increased slowly,Exodus,Exodus 1:7
Category 1,Who was concerned that the Israelites living in his country might join forces with his enemies during a war?,Pharaoh,King Of Moab,Nebuchadnezzar,Darius ,Exodus,Exodus 1:10
Category 1,"Who said to his people: “Behold, the people of the children of Israel are more and mightier than we”?",Pharaoh,King of Sodom,King Abimelech,King of Ai,Exodus,Exodus 1:9
Category 1,What was the relationship between the Pharaoh who enslaved the Israelites and Joseph?,He didn’t know Joseph,He was Joseph’s enemy,He was Joseph’s friend ,He was Joseph’s in-law,Exodus,Exodus 1:7
Category 1,Which phrase applies to the children of Israel during their time in Egypt before enslavement?,The land was filled with them,They were few in the land,Their population was small,They were a tiny minority,Exodus,Exodus 1:7
Category 1,Which phrase applies to the children of Israel during their time in Egypt before enslavement?,They waxed exceeding mighty,They waxed exceeding weak,Their influence was diminished,They waxed exceeding wicked ,Exodus,Exodus 1:7
Category 1,Which of these men was a son of Jacob who migrated to Egypt with his family?,Levi,Moses,Shem,Irad,Exodus,Exodus 1:1
Category 1,Which of these was a “treasure city” that Israelite slaves built for Pharaoh?,Pithom,Sidon,Elam,Cairo,Exodus,Exodus 1:11
Category 1,What are the vessels of the Altar made from?,Brass,Silver,Gold,Iron,Exodus,Exodus 38:3
Category 1,How many men went up the mount with Moses the second time?,0,1,3,4,Exodus,Exodus 34: 3
Category 1,What happened to Moses’ hand when he placed it in his bosom as God instructed him?,It became leprous ,It withered,It became a serpent,It glowed,Exodus,Exodus 4:6
Category 1,In what book of the Bible does the word ‘deaf’ first appear?,Exodus,Psalm,Isaiah,Micah ,Exodus,Exodus 4:11
Category 1,Where does the word ‘blind’ first appear in the Bible?,Exodus ,Genesis,Leviticus,Lamentations,Exodus,Exodus 4:11
Category 1,What is the first book of the Bible in which the word “thief” is used?,Exodus,Job,Hosea,Deuteronomy,Exodus,Exodus 22:2
Category 1,What are the bells of the Ephod made from?,Gold,Copper,Iron,Brass,Exodus,Exodus 39:25
Category 1,What is the first book of the Bible in which the word “miracle” is used?,Exodus,Numbers,Judges,Mark ,Exodus,Exodus 7:9
Category 1, What were the horns of the Altar overlaid with?,Brass ,Silver,Copper,Silver,Exodus,Exodus 38: 2
Category 1,What was the Altar of Incense made from?,Shittim wood,Gold,Cedar,Brass,Exodus,Exodus 38: 1
Category 1,What was the mercy seat made from?,Gold,Shittim wood,Bronze,Cedar wood,Exodus,Exodus 37:6
Category 1,How did God tell Moses to punish those who worked on the Sabbath?,Put them to death ,Exile them ,Beat them with many stripes,Imprison them,Exodus,Exodus 35:2
Category 1,Why did Moses put a veil on his face when he came down from being with God?,His face shone,Exile them ,His beard had turned grey ,He was disfigured ,Exodus,Exodus 34: 35
Category 1,How many days did Moses spend on Mount Sinai when God gave him the Ten Commandments a second time?,40 days ,7 days,20 days,28 days,Exodus,Exodus 34: 28
Category 1,"In the book of Exodus, how many times each year did God tell Moses the males of Israel should come before him?",Three,Seven,Fifty-two,Forty,Exodus,Exodus 34:24
Category 1,In which period of the ancient Israelite calendar did God command that the Feast of Unleavened Bread be kept?,Month of Abib ,Month of Nisan,Month of Shevat,Month of Tammuz,Exodus,Exodus 34: 18
Category 1,In what did God descend when he came to Moses on Mount Sinai?,A cloud ,A pillar of fire,Smoke,A rainbow,Exodus,Exodus 34: 5
Category 1,What does God say he will show to thousands who love him and keep His commandments?,Mercy,No pity,Indifference,Jealousy,Exodus,"Exodus 20:6		"
Category 1,Where did Esau live after moving away from Jacob?,Mount Seir,Hebron,Mount Sinai,Bethpeor,Genesis,Genesis 36:8
Category 1,Who in the bible is called “Edom”?,Esau,Isaac,David,Jacob,Genesis,Genesis 36:8
Category 1,Why did Esau move away after Jacob returned home?,They had too much cattle,They could not get along,Their wives fought constantly ,Esau wanted to be alone,Genesis,Genesis 36:7
Category 1,Which of these men was the son-in-law of Ishmael?,Esau,Jacob,Isaac,Laban,Genesis,Genesis 36:3
Category 1,Which of these women was a wife of Esau?,Bashemath,Milcah,Hannah,Ruth,Genesis,Genesis 36:3
Category 1,Which of these women was a wife of Esau?,Aholibamah,Hagar,Eve,Milcah,Genesis,Genesis 36:2
Category 1,Which of these women was a wife of Esau?,Adah,Rebekah ,Rachel,Ruth,Genesis,Genesis 36:2
Category 1,Who is the father of the Edomites?,Esau,Paul ,Peter,Solomon,Genesis,Genesis 36:9
Category 1,How old was Isaac when he died?,180 years,240,165,206,Genesis,Genesis 35:27
Category 1,How did Joseph’s brothers treat him because his father loved him best?,They hated him,They worshiped him,They adored him,They feared him,Genesis,Genesis 37:4
Category 1,What was the name of Jacob’s concubine who slept with his son?,Bilhah,Dinah,Hagar,Sarah,Genesis,Genesis 35:22
Category 1,Which of Jacob’s sons slept with his father’s concubine?,Reuben,Simeon,Issachar,Joseph,Genesis,Genesis 35:22
Category 1,Who helped Jacob bury Isaac?,Esau,No one,Rebekah,His servants,Genesis,Genesis 35:29
Category 1,What did Joseph dream about that angered his brothers?,Binding sheaves,Talking to God,Becoming wealthy,Being the smartest,Genesis,Genesis 37:7
Category 1,How high did the builders plan for the Tower of Babel to reach?,To the heavens,Hundreds of feet,10 stories,60 stories,Genesis,Genesis 11:4
Category 1,"In addition to the tower of Babel, what did its planners intend to build?",A city,A fortress,A great dam,An ark,Genesis,Genesis 10:4
Category 1,How did the builders of the tower of Babel prepare their bricks?,Baked them thoroughly,Used no straw,Baked them partial,Left them unbaked,Genesis,Genesis 11:3
Category 1,What building material did the builders of the tower of Babel replace with bricks?,Stone,Wood,Concrete,Mud,Genesis,Genesis 11:3
Category 1,"In the Tower of Babel, what was used for mortar?",Slime,Molasses,Lime,Cement,Genesis,Genesis 11:3
Category 1,Whose father made him a coat of many colors?,Joseph,Job,Joshua,Esau,Genesis,Genesis 37:3
Category 1,Where was the Tower of Babel located?,A plain in Shinar,A plain in Ur,Near Sodom,Near Tyre,Genesis,Genesis 11:2
Category 1,What is the name of Jacob’s descendants?,Israelites,Jacobites,Edomites,Moabites,Genesis,Genesis 36:9
Category 1,Which of these did Jacob make for his favorite son?,A coat of many colors,A new house,A golden chariot,A special pair of sandals,Genesis,Genesis 37:3
Category 1,Which of these women died in childbirth?,Rachel,Leah,Sarah,Rebekah,Genesis,Genesis 35:19
Category 1,Who made a coat of many colors for his son?,Jacob,Abraham,Isaac,Esau,Genesis,Genesis 37:3
Category 1,Who did Jacob love best because he was the son of his old age?,Joseph,Benjamin,Zebulon,Simeon,Genesis,Genesis 37:3
Category 1,Which of his children did Jacob love the most?,Joseph,Benjamin,Reuben,Dan,Genesis,Genesis 37:3
Category 1,How old was Joseph when he was sold into slavery?,17,21,27,15,Genesis,Genesis 37:2
Category 1,What building material was used to construct the Tower of Babel?,Bricks,Stones,Wood,Iron,Genesis,Genesis 11:3
Category 1,Where did God ask Jacob to build an altar?,Bethel,Ur,Haran,Hebron,Genesis,Genesis 35:1
Category 1,"As part of their agreement between Hivite leaders and Jacob and his sons, how many men in Hivite city were circumcised?",All,None,Half,Most,Genesis,Genesis 34:24
Category 1,Which two sons of Jacob avenged the defiling of their sister by killing all the males in a city?,Simeon and Levi,Reuben and Gad,Dan and Judah,Benjamin and Joseph,Genesis,Genesis 34:25
Category 1,"How did the sons of Jacob kill Shechem, the man who defiled his sister?",With a sword,With a knife,With an axe,With darts,Genesis,Genesis 34:26
Category 1,"How did the sons of Jacob kill Hamor, the father of the man who defiled his sister?",With a sword,With a knife,With an axe,With darts ,Genesis,Genesis 34:26
Category 1,What did the sons of Jacob do to the city where their sister was defiled?,Looted it,Burned it down,Cursed it,Poisoned its wells,Genesis,Genesis 34:27
Category 1,What specifically did the sons of Jacob take from the city where their sister was defiled?,The sheep,The camels,The horses,The goats,Genesis,Genesis 34:28
Category 1,What specifically did the sons of Jacob take from the city where their sister was defiled?,The oxen,The camels,The horses,The goats,Genesis,Genesis 34:28
Category 1,What specifically did the sons of Jacob take from the city where their sister was defiled?,The donkeys ,The camels,The horses,The goats,Genesis,Genesis 34:28
Category 1,Who did Jacob’s sons take captive in the city where their sister was defiled?,All the children,King Hamor,Prince Shechem,All adult males,Genesis,Genesis 34:29
Category 1,Who did Jacob’s sons take captive in the city where their sister was defiled?,All the wives,King Hamor,Prince Shechem,All adult males,Genesis,Genesis 34:29
Category 1,To which two sons did Jacob say: “Ye have troubled me to make me to stink among the inhabitants of the land”?,Simeon and Levi,Dan and Gad,Judah and Naphtali,Issachar and Zebulun,Genesis,Genesis 34:30
Category 1,Which of the following did Jacob fear would happen because some of his sons sacked the city where his daughter was defiled?,He would be killed,He would be arrested,His sons would be arrested,God would punish him,Genesis,Genesis 34:30
Category 1,Which of the following did Jacob fear would happen because some of his sons sacked the city where his daughter was defiled?,His household would be destroyed,He would be arrested,His sons would be arrested,God would punish him,Genesis,Genesis 34:30
Category 1,What did God change Jacob’s name to?,Israel,Judah,Edom,Terah,Genesis,Genesis 35:10
Category 1,Under what kind of tree was Rebekah’s nurse buried?,Oak,Palm,Sycamore,Fig tree,Genesis,Genesis 35:8
Category 1,Where was Rachel buried?,Ephrath,Berath,Shara-el shabaz,Bethel,Genesis,Genesis 35:19
Category 1,What name had Rachel chosen for her son Benjamin?,Benoni,Samuel,Judah,Bethuel,Genesis,Genesis 35:18
Category 1,Whose mother died giving birth to him?,Benjamin,Reuben,Joseph,Joshua,Genesis,Genesis 35:18
Category 1,Where was Jacob living when God changed his name?,Bethel,Ur,Egypt,Hebron,Genesis,Genesis 35:15
Category 1," Who said: “Behold, the people is one, and they have all one language; and this they begin to do: and now nothing will be restrained from them, which they have imagined to do”?",God,Gabriel the Archangel,Pharaoh,King Darius,Genesis,Genesis 11:6
Category 1,To what city did God tell Jacob to move after his sons sacked the city in which their sister was defiled?,Bethel,Bethlehem,Hebron,Kish,Genesis,Genesis 35:1
Category 1,"Who was the father to whom this was said: “Let my father arise, and eat of his son's venison, that thy soul may bless me”?",Isaac,Abraham,Jacob,Saul,Genesis,Genesis 27:31
Category 1,Which of these men did God tell to move to Bethel?,Jacob,Moses,Isaac,Esau,Genesis,Genesis 35:1
Category 1,What was the name of Rebekah's nurse who died in Bethel?,Deborah,Hagar,Leah,Ruth,Genesis,Genesis 35:8
Category 1,What did Jacob call the place in Bethel where God appeared to him after he fled Esau?,Elbethel,Moreh,Beersheba,Gerar,Genesis,Genesis 35:7
Category 1,What did Jacob do with the strange gods and earrings he took from members of his household?,Hid them under a tree,Burned them,Sold them,Gave them away,Genesis,Genesis 35:4
Category 1,What did Jacob tell his household to do after God told him to move?,Change their clothes ,Pitch their tents facing east,Pray that God changes his mind,Start packing immediately,Genesis,Genesis 35:2
Category 1,What did Jacob tell his household to do after God told him to move?,Put away strange gods,Fast for three days ,Put away strong drink,Put on sackcloth ,Genesis,"Genesis 35:2	"
Category 1,What is another name for the city of Ephrath?,Bethlehem,Jerusalem,Jericho,Jordon,Genesis,Genesis 35:19
Category 1,What was the name of the place in Bethel where Rebekah’s nurse was buried?,Allonbachuth,Gaza,Padanaram,Elbethel,Genesis,Genesis 35:8
Category 1,"Who asked his son: who art thou, my son?”",Isaac,Jacob,Abraham,Zacharias ,Genesis,Genesis 27:18
Category 1,How many years after the flood was Shem’s son Arphaxad born?,2,1,4,3,Genesis,Genesis 11:10
Category 1,"Who did Terah, Abraham’s father, take with him from Ur to Canaan?",Abraham’s wife,Ishmael,Nahor,Joseph,Genesis,Genesis 11:31
Category 1,"Which son was blessed by his father who said: “God give thee of the dew of heaven, and the fatness of the earth, and plenty of corn and wine”?",Jacob,Esau,Solomon,Reuben,Genesis,Genesis 27:28
Category 1,"Who blessed his son saying: “God give thee of the dew of heaven, and the fatness of the earth, and plenty of corn and wine”?",Isaac,Abraham,Jacob,Joseph,Genesis,Genesis 27:28
Category 1,What helped convince Isaac that Jacob was Esau?,The smell of Esau’s clothes he wore,His similar voice,The weapons he carried,How he combed his hair,Genesis,Genesis 27:27
Category 1,Which of the following did Isaac ask Jacob to do before he blessed him?,Kiss him ,Wash his feet,Sing for him,Pray with him,Genesis,Genesis 27:26
Category 1,"In addition to savoury meat, what else did Jacob give his father Isaac in order to get a blessing?",Wine,Water,Grapes,Pomegranates,Genesis,Genesis 27:25
Category 1,Who asked: “Art thou my very son Esau”?,Isaac,Rebekah,Laban,God,Genesis,Genesis 27:24
Category 1,Which part of Jacob’s body did Isaac touch in an effort to determine if he was Esau?,His hands,His face,His legs,His chest,Genesis,Genesis 27:23
Category 1,"When Jacob pretended to be his brother Esau, what nearly gave him away?",His voice,His built,His hair,His smell,Genesis,Genesis 27:22
Category 1,How did a suspicious Isaac try and determine if the son seeking his blessing was Esau?,By touching him,By smelling him,By running his hands through his hair,By feeling his muscles,Genesis,Genesis 27:21
Category 1,"When Jacob pretended to be Esau returning from a hunt, how did he explain to Isaac the speed with which he found and killed a deer?",God brought him the animal,He got lucky,He bought the meat,He had help,Genesis,Genesis 27:20
Category 1,Who took Abram from his native Ur to Canaan?,Terah,Lot,Nahor,Isaac,Genesis,Genesis 11:31
Category 1,What name did Jacob give when his blind father asked him who he was before blessing him?,Esau,Jacob,Laban,Ishmael,Genesis,Genesis 27:19
Category 1,"Who blessed his son saying: “Let people serve thee, and nations bow down to thee: be lord over thy brethren, and let thy mother's sons bow down to thee”?",Isaac,Abraham,Terah,David,Genesis,Genesis 27:29
Category 1,"Whose father asked him: “who art thou, my son?”",Jacob,Isaac,John the Baptist,Joseph,Genesis,Genesis 27:18
Category 1,What part of his body did Jacob cover with animal skins when he pretended to be the hairy Esau?,His neck,Chest,Back,Legs,Genesis,Genesis 27:16
Category 1,What did Jacob put on to create the impression he was the hairy Esau?,Goat skins,Sheep skins,Calf skins,Beaver skins,Genesis,Genesis 27:16
Category 1,Which of the following did Rebekah give to Jacob to help disguise him as Esau?,Esau’s clothes,Esau’s rings,Esau’s head wrap,Esau’s sandals,Genesis,Genesis 27:15
Category 1,Who prepared the meat that Jacob took to his father?,Rebekah,Jacob,A servant,Esau,Genesis,Genesis 27:14
Category 1,"When Jacob told his mother he was worried his father Isaac might punish him if he was deceitful, what did his mother say?",The curse be on me,He will never curse you,He loves you too much,Fear no one but God,Genesis,Genesis 27:13
Category 1,"Who did Terah, Abraham’s father, take with him from Ur to Canaan?",Lot,Nahor,Isaac,Ishmael,Genesis,Genesis 11:31
Category 1,"When Terah left Ur, where did he go?",Haran,Hobah,Mamre,Beersheba,Genesis,Genesis 11:31
Category 1,Where was Abraham from?,Ur,Haran,Sichem,Egypt,Genesis,Genesis 11:31
Category 1,"Where did Terah, father of Abraham, die?",Haran,Hobah,Mamre,Beersheba,Genesis,Genesis 11:32
Category 1,What did Jacob fear Isaac would do if he discovered he was being tricked into blessing Jacob?,Curse him,Banish him,Disown him,Double Esau’s blessing,Genesis,Genesis 27: 12
Category 1,"Whose son told her, “My brother is a hairy man, and I am a smooth man”?",Rebekah,Elisabeth,Elijah’s mother,Maacah,Genesis,Genesis 27: 11
Category 1,"Who told his mother, “My brother is a hairy man, and I am a smooth man”?",Jacob,Saul,Absalom,Ham,Genesis,Genesis 27: 11
Category 1,"When Jacob pretended to be Esau returning from a hunt with venison, why was his father Isaac doubtful?",He returned too soon,He seemed nervous,He smelled different,The food didn’t smell like venison,Genesis,Genesis 27:20
Category 1,Which of the following was a brother of Abraham?,Nahor,Reu,Serug,Peleg,Genesis,Genesis 11:26
Category 1,"Who said: “Let us go down, and there confound their language, that they may not understand one another's speech”?",God,Satan,The sons of Heth,The sons of God,Genesis,Genesis 11: 7
Category 1,Who confused the speech of the builders of the Tower of Babel?,God,Satan,Gabriel the Archangel,Enchanters,Genesis,Genesis 11:7
Category 1,What happened when the language of the builders of the Tower of Babel was confused?,They stopped building the tower,They worked harder,They found new ways to communicate,They were pleased with their new languages,Genesis,Genesis 11:8
Category 1,Why did God confuse the language of the builders of the Tower of Babel?,So they couldn’t understand each other,So everyone could be multilingual,So they could learn sign language,So they could speak in tongues,Genesis,Genesis 11:8
Category 1,Why was the city of Babel given that name?,Because God confounded the language,Because it was noisy,Because its founder’s name was Babel,Because it was on the Babel river,Genesis,Genesis 11:9
Category 1,Which of Noah’s son was a direct ancestor of Abraham?,Shem,Japheth,Ham,None,Genesis,Genesis 11:11
Category 1,What did Jacob’s sons ask the man who wanted to marry their sister to do? ,Circumcise himself and his people,Share his cattle with them,Give them 200 talents of gold,Give them the best grazing land,Genesis,Genesis 34:15
Category 1,"How many years did Shem, Noah’s son, live after the flood?",502,403,490,385,Genesis,Genesis 11:11
Category 1,Which of Noah’s descendants built Calah?,Asshur,Canaan,Sabtah,Nimrod,Genesis,Genesis 10:11
Category 1,"Who said to his father: “Let my father arise, and eat of his son's venison, that thy soul may bless me”?",Esau,Jacob,Judah,Nimrod,Genesis,Genesis 27:31
Category 1,How old was Abraham’s grandfather when he had Abraham’s father?,29,104,78,45,Genesis,Genesis 11:24
Category 1,Who was Abraham’s grandfather?,Nahor,Terah,Reu,Serug,Genesis,Genesis 11:25
Category 1,"Who did Terah, Abraham’s father, take with him from Ur to Canaan?",Abraham,Isaac,Jacob,Joseph,Genesis,Genesis 11:31
Category 1,Who was Abraham’s father?,Terah,Nahor,Peleg,Serug,Genesis,Genesis 11:26
Category 1,Which city and tower did God come down to see?,Babel,Schechem,Edar,Jezreel,Genesis,Genesis 10:5
Category 1,Which of the following was a brother of Abraham?,Haran,Eber,Lot,Peleg,Genesis,Genesis 11:26
Category 1,Who was Lot’s father?,Haran,Abraham,Nahor,Terah,Genesis,Genesis 11:27
Category 1, How was Abraham related to Lot?,He was Lot’s uncle,He was Lot’s brother,He was Lot’s nephew,He was Lot’s cousin,Genesis,Genesis 11:27
Category 1,What was the name of Abraham’s brother who died before their father? ,Haran,Nahor,Abram,Serug,Genesis,Genesis 11:28
Category 1,Where did Haran die?,Ur,Canaan,Jericho,Egypt,Genesis,Genesis 11:28
Category 1,What was Abraham’s name before it was changed?,Abram,Abrahem,Abemileck,Israel,Genesis,Genesis 11:27
Category 1,What was the name of Abraham’ wife?,Sarah,Rachel,Milcah,Hannah,Genesis,Genesis 11:29
Category 1,What happened immediately after Isaac blessed Jacob?,Esau returned,Isaac died,Jacob fled,Rebekah gave birth,Genesis,Genesis 27:30
Category 1,What was the name of the wife of Abraham’s brother Nahor?,Milcah,Leah,Tamara,Ruth,Genesis,Genesis 11:29
Category 1,Which of Abraham’s relatives married his niece?,Nahor,Lot,Terah,Jacob,Genesis,Genesis 11:29
Category 1,"Which son was blessed by his father who said: “cursed be every one that curseth thee, and blessed be he that blesseth thee”?",Jacob,Esau,Isaac,Abraham,Genesis,Genesis 27:29
Category 1,"Who blessed his son saying: “cursed be every one that curseth thee, and blessed be he that blesseth thee”?",Isaac,Abraham,Terah,David,Genesis,Genesis 27:29
Category 1,"Which son was blessed by his father who said: “Let people serve thee, and nations bow down to thee: be lord over thy brethren, and let thy mother's sons bow down to thee”?",Jacob,Esau,Isaac,Abraham,Genesis,Genesis 27:29
Category 1,How long did Abraham’s grandfather live?,148 years,450 year,105 years,345 years,Genesis,Genesis 11:25
Category 1,Why did the second bird Noah released from the ark return?,It didn’t find dry land,It missed its mate,It was trained to return,It brought food for its young,Genesis,Genesis 8:9
Category 1,"During the flood, how many of the earth’s high hills and mountains were covered by water?",All,Most,Some ,None,Genesis,Genesis 7:19
Category 1,How high above the mountains did the waters of the flood rise?,15 cubits,"1,000 cubits",250 cubits,25 cubits,Genesis,Genesis 7:20
Category 1,What percentage of land creatures and birds not in the ark died in the flood?,100,50,10,5,Genesis,Genesis 7:23
Category 1,How many days did the waters of the flood cover the entire earth?,150,365,40,210,Genesis,Genesis 7:24
Category 1,What did God send to help reduce the waters of the flood?,A wind,A great heat,A blast of cold,Fire,Genesis,Genesis 8:1
Category 1,"What event does this text describe: “The fountains also of the deep and the windows of heaven were stopped, and the rain from heaven was restrained”?",The end of the flood,A plague of Egypt,A drought prophesied by Elijah,A drought prophesied by Isaiah,Genesis,Genesis 8:2
